file,n_size,difficulty,solved,nodes_expanded,time_seconds,solution_length,reason
6x6/dificiles/99.txt,6,dificiles,True,38189,3.2399,36,OK
6x6/dificiles/100.txt,6,dificiles,True,112274,8.7598,44,OK
7x7/faciles/1.txt,7,faciles,True,1324,0.0725,10,OK
7x7/faciles/2.txt,7,faciles,True,1327,0.0772,10,OK
7x7/faciles/3.txt,7,faciles,True,1314,0.0698,10,OK
7x7/faciles/4.txt,7,faciles,True,1303,0.0739,10,OK
7x7/faciles/5.txt,7,faciles,True,1303,0.0751,10,OK
7x7/faciles/6.txt,7,faciles,True,1306,0.0741,10,OK
7x7/faciles/7.txt,7,faciles,True,1325,0.0734,10,OK
7x7/faciles/8.txt,7,faciles,True,1322,0.0757,10,OK
7x7/faciles/9.txt,7,faciles,True,1324,0.0772,10,OK
7x7/faciles/10.txt,7,faciles,True,1318,0.0752,10,OK
7x7/faciles/11.txt,7,faciles,True,1319,0.0764,10,OK
7x7/faciles/12.txt,7,faciles,True,1321,0.0705,10,OK
7x7/faciles/13.txt,7,faciles,True,1319,0.0768,10,OK
7x7/faciles/14.txt,7,faciles,True,1325,0.0773,10,OK
7x7/faciles/15.txt,7,faciles,True,1310,0.0394,8,OK
7x7/faciles/16.txt,7,faciles,True,1308,0.0706,10,OK
7x7/faciles/17.txt,7,faciles,True,1324,0.0709,10,OK
7x7/faciles/18.txt,7,faciles,True,1324,0.0756,10,OK
7x7/faciles/19.txt,7,faciles,True,1319,0.0756,10,OK
7x7/faciles/20.txt,7,faciles,True,1319,0.0764,10,OK
7x7/faciles/21.txt,7,faciles,True,1306,0.0739,10,OK
7x7/faciles/22.txt,7,faciles,True,1319,0.076,10,OK
7x7/faciles/23.txt,7,faciles,True,1328,0.0764,10,OK
7x7/faciles/24.txt,7,faciles,True,1306,0.0754,10,OK
7x7/faciles/25.txt,7,faciles,True,1326,0.0758,10,OK
7x7/faciles/26.txt,7,faciles,True,1313,0.0756,10,OK
7x7/faciles/27.txt,7,faciles,True,1316,0.0749,10,OK
7x7/faciles/28.txt,7,faciles,True,1322,0.0759,10,OK
7x7/faciles/29.txt,7,faciles,True,1325,0.073,10,OK
7x7/faciles/30.txt,7,faciles,True,1313,0.0762,10,OK
7x7/faciles/31.txt,7,faciles,True,1313,0.0748,10,OK
7x7/faciles/32.txt,7,faciles,True,1312,0.0761,10,OK
7x7/faciles/33.txt,7,faciles,True,1319,0.0758,10,OK
7x7/faciles/34.txt,7,faciles,True,1321,0.0768,10,OK
7x7/faciles/35.txt,7,faciles,True,1327,0.0782,10,OK
7x7/faciles/36.txt,7,faciles,True,74,0.0001,4,OK
7x7/faciles/37.txt,7,faciles,True,1322,0.0383,10,OK
7x7/faciles/38.txt,7,faciles,True,1307,0.0746,10,OK
7x7/faciles/39.txt,7,faciles,True,1320,0.0762,10,OK
7x7/faciles/40.txt,7,faciles,True,1308,0.0751,10,OK
7x7/faciles/41.txt,7,faciles,True,1302,0.0739,10,OK
7x7/faciles/42.txt,7,faciles,True,1311,0.0759,10,OK
7x7/faciles/43.txt,7,faciles,True,1324,0.0761,10,OK
7x7/faciles/44.txt,7,faciles,True,1318,0.075,10,OK
7x7/faciles/45.txt,7,faciles,True,1322,0.0755,10,OK
7x7/faciles/46.txt,7,faciles,True,1319,0.0769,10,OK
7x7/faciles/47.txt,7,faciles,True,1320,0.0718,10,OK
7x7/faciles/48.txt,7,faciles,True,1309,0.075,10,OK
7x7/faciles/49.txt,7,faciles,True,1308,0.0763,10,OK
7x7/faciles/50.txt,7,faciles,True,1327,0.078,10,OK
7x7/faciles/51.txt,7,faciles,True,1311,0.075,10,OK
7x7/faciles/52.txt,7,faciles,True,1319,0.0766,10,OK
7x7/faciles/53.txt,7,faciles,True,1306,0.0749,10,OK
7x7/faciles/54.txt,7,faciles,True,1303,0.0743,10,OK
7x7/faciles/55.txt,7,faciles,True,1319,0.0768,10,OK
7x7/faciles/56.txt,7,faciles,True,1319,0.0762,10,OK
7x7/faciles/57.txt,7,faciles,True,1332,0.078,10,OK
7x7/faciles/58.txt,7,faciles,True,1306,0.0741,10,OK
7x7/faciles/59.txt,7,faciles,True,1302,0.0751,10,OK
7x7/faciles/60.txt,7,faciles,True,1315,0.0757,10,OK
7x7/faciles/61.txt,7,faciles,True,1314,0.0759,10,OK
7x7/faciles/62.txt,7,faciles,True,1322,0.0389,10,OK
7x7/faciles/63.txt,7,faciles,True,1308,0.0744,10,OK
7x7/faciles/64.txt,7,faciles,True,1313,0.0753,10,OK
7x7/faciles/65.txt,7,faciles,True,1323,0.0394,10,OK
7x7/faciles/66.txt,7,faciles,True,1319,0.0762,10,OK
7x7/faciles/67.txt,7,faciles,True,1327,0.0771,10,OK
7x7/faciles/68.txt,7,faciles,True,1327,0.0778,10,OK
7x7/faciles/69.txt,7,faciles,True,1302,0.075,10,OK
7x7/faciles/70.txt,7,faciles,True,1303,0.0741,10,OK
7x7/faciles/71.txt,7,faciles,True,1319,0.0756,10,OK
7x7/faciles/72.txt,7,faciles,True,1327,0.077,10,OK
7x7/faciles/73.txt,7,faciles,True,1308,0.0745,10,OK
7x7/faciles/74.txt,7,faciles,True,1306,0.0748,10,OK
7x7/faciles/75.txt,7,faciles,True,1321,0.0754,10,OK
7x7/faciles/76.txt,7,faciles,True,1306,0.0745,10,OK
7x7/faciles/77.txt,7,faciles,True,1306,0.075,10,OK
7x7/faciles/78.txt,7,faciles,True,1323,0.0754,10,OK
7x7/faciles/79.txt,7,faciles,True,1308,0.0755,10,OK
7x7/faciles/80.txt,7,faciles,True,1319,0.0758,10,OK
7x7/faciles/81.txt,7,faciles,True,1308,0.0752,10,OK
7x7/faciles/82.txt,7,faciles,True,74,0.0001,4,OK
7x7/faciles/83.txt,7,faciles,True,1316,0.0762,10,OK
7x7/faciles/84.txt,7,faciles,True,1319,0.0774,10,OK
7x7/faciles/85.txt,7,faciles,True,1323,0.0384,10,OK
7x7/faciles/86.txt,7,faciles,True,1302,0.0739,10,OK
7x7/faciles/87.txt,7,faciles,True,1324,0.0761,10,OK
7x7/faciles/88.txt,7,faciles,True,1313,0.0748,10,OK
7x7/faciles/89.txt,7,faciles,True,1306,0.0751,10,OK
7x7/faciles/90.txt,7,faciles,True,1313,0.0747,10,OK
7x7/faciles/91.txt,7,faciles,True,1308,0.0745,10,OK
7x7/faciles/92.txt,7,faciles,True,1327,0.0775,10,OK
7x7/faciles/93.txt,7,faciles,True,1312,0.0747,10,OK
7x7/faciles/94.txt,7,faciles,True,1314,0.071,10,OK
7x7/faciles/95.txt,7,faciles,True,1300,0.0739,10,OK
7x7/faciles/96.txt,7,faciles,True,1302,0.0737,10,OK
7x7/faciles/97.txt,7,faciles,True,1308,0.0749,10,OK
7x7/faciles/98.txt,7,faciles,True,1306,0.0764,10,OK
7x7/faciles/99.txt,7,faciles,True,1306,0.0747,10,OK
7x7/faciles/100.txt,7,faciles,True,1320,0.07,10,OK
7x7/medios/1.txt,7,medios,True,1379,0.0815,20,OK
7x7/medios/2.txt,7,medios,True,1399,0.12,20,OK
7x7/medios/3.txt,7,medios,True,1335,0.0778,16,OK
7x7/medios/4.txt,7,medios,True,1357,0.0737,20,OK
7x7/medios/5.txt,7,medios,True,1437,0.1236,18,OK
7x7/medios/6.txt,7,medios,True,1402,0.1126,20,OK
7x7/medios/7.txt,7,medios,True,1411,0.1219,20,OK
7x7/medios/8.txt,7,medios,True,2885,0.3792,20,OK
7x7/medios/9.txt,7,medios,True,1348,0.0801,18,OK
7x7/medios/10.txt,7,medios,True,1349,0.0784,20,OK
7x7/medios/11.txt,7,medios,True,1328,0.076,12,OK
7x7/medios/12.txt,7,medios,True,1375,0.1156,20,OK
7x7/medios/13.txt,7,medios,True,1409,0.1113,20,OK
7x7/medios/14.txt,7,medios,True,1337,0.0769,18,OK
7x7/medios/15.txt,7,medios,True,1328,0.071,20,OK
7x7/medios/16.txt,7,medios,True,1478,0.1275,20,OK
7x7/medios/17.txt,7,medios,True,1581,0.1781,20,OK
7x7/medios/18.txt,7,medios,True,1369,0.0803,18,OK
7x7/medios/19.txt,7,medios,True,1372,0.1548,16,OK
7x7/medios/20.txt,7,medios,True,1382,0.0761,20,OK
7x7/medios/21.txt,7,medios,True,1428,0.1583,20,OK
7x7/medios/22.txt,7,medios,True,1473,0.13,20,OK
7x7/medios/23.txt,7,medios,True,1345,0.0386,20,OK
7x7/medios/24.txt,7,medios,True,1321,0.0373,20,OK
7x7/medios/25.txt,7,medios,True,1353,0.1168,20,OK
7x7/medios/26.txt,7,medios,True,1350,0.1058,20,OK
7x7/medios/27.txt,7,medios,True,1370,0.0789,20,OK
7x7/medios/28.txt,7,medios,True,1331,0.0778,14,OK
7x7/medios/29.txt,7,medios,True,1353,0.0719,20,OK
7x7/medios/30.txt,7,medios,True,1426,0.1242,20,OK
7x7/medios/31.txt,7,medios,True,1341,0.0702,20,OK
7x7/medios/32.txt,7,medios,True,1441,0.126,20,OK
7x7/medios/33.txt,7,medios,True,1391,0.0457,18,OK
7x7/medios/34.txt,7,medios,True,1444,0.1625,20,OK
7x7/medios/35.txt,7,medios,True,1326,0.0696,20,OK
7x7/medios/36.txt,7,medios,True,1349,0.1158,18,OK
7x7/medios/37.txt,7,medios,True,1351,0.0795,20,OK
7x7/medios/38.txt,7,medios,True,1350,0.0728,20,OK
7x7/medios/39.txt,7,medios,True,1383,0.1194,20,OK
7x7/medios/40.txt,7,medios,True,1366,0.0807,20,OK
7x7/medios/41.txt,7,medios,True,1365,0.1181,18,OK
7x7/medios/42.txt,7,medios,True,1436,0.1594,20,OK
7x7/medios/43.txt,7,medios,True,1465,0.1645,20,OK
7x7/medios/44.txt,7,medios,True,1347,0.0768,20,OK
7x7/medios/45.txt,7,medios,True,1451,0.1188,20,OK
7x7/medios/46.txt,7,medios,True,1354,0.0392,20,OK
7x7/medios/47.txt,7,medios,True,1717,0.1835,20,OK
7x7/medios/48.txt,7,medios,True,1050,0.0015,8,OK
7x7/medios/49.txt,7,medios,True,1340,0.0753,20,OK
7x7/medios/50.txt,7,medios,True,1375,0.0761,20,OK
7x7/medios/51.txt,7,medios,True,1359,0.0799,20,OK
7x7/medios/52.txt,7,medios,True,1335,0.077,18,OK
7x7/medios/53.txt,7,medios,True,1341,0.1152,16,OK
7x7/medios/54.txt,7,medios,True,1391,0.0771,20,OK
7x7/medios/55.txt,7,medios,True,1580,0.1802,20,OK
7x7/medios/56.txt,7,medios,True,1339,0.0783,18,OK
7x7/medios/57.txt,7,medios,True,1364,0.0777,18,OK
7x7/medios/58.txt,7,medios,True,1399,0.1201,16,OK
7x7/medios/59.txt,7,medios,True,1352,0.0724,20,OK
7x7/medios/60.txt,7,medios,True,2125,0.2887,20,OK
7x7/medios/61.txt,7,medios,True,1334,0.0711,16,OK
7x7/medios/62.txt,7,medios,True,1344,0.0699,20,OK
7x7/medios/63.txt,7,medios,True,1345,0.0657,20,OK
7x7/medios/64.txt,7,medios,True,1516,0.1372,20,OK
7x7/medios/65.txt,7,medios,True,1351,0.0777,20,OK
7x7/medios/66.txt,7,medios,True,1476,0.1222,20,OK
7x7/medios/67.txt,7,medios,True,1326,0.0713,20,OK
7x7/medios/68.txt,7,medios,True,1343,0.0757,20,OK
7x7/medios/69.txt,7,medios,True,1329,0.0756,20,OK
7x7/medios/70.txt,7,medios,True,2000,0.307,20,OK
7x7/medios/71.txt,7,medios,True,1372,0.1172,18,OK
7x7/medios/72.txt,7,medios,True,1363,0.0806,20,OK
7x7/medios/73.txt,7,medios,True,1396,0.0848,20,OK
7x7/medios/74.txt,7,medios,True,1339,0.0783,20,OK
7x7/medios/75.txt,7,medios,True,1550,0.1285,20,OK
7x7/medios/76.txt,7,medios,True,1407,0.1223,18,OK
7x7/medios/77.txt,7,medios,True,1357,0.0799,20,OK
7x7/medios/78.txt,7,medios,True,1366,0.0766,20,OK
7x7/medios/79.txt,7,medios,True,1333,0.0717,20,OK
7x7/medios/80.txt,7,medios,True,1973,0.2153,20,OK
7x7/medios/81.txt,7,medios,True,1322,0.0396,20,OK
7x7/medios/82.txt,7,medios,True,1372,0.078,20,OK
7x7/medios/83.txt,7,medios,True,1339,0.0369,20,OK
7x7/medios/84.txt,7,medios,True,1341,0.0725,20,OK
7x7/medios/85.txt,7,medios,True,1348,0.0769,20,OK
7x7/medios/86.txt,7,medios,True,1372,0.0799,20,OK
7x7/medios/87.txt,7,medios,True,1338,0.0343,20,OK
7x7/medios/88.txt,7,medios,True,1332,0.0765,14,OK
7x7/medios/89.txt,7,medios,True,1435,0.1263,20,OK
7x7/medios/90.txt,7,medios,True,1375,0.1435,20,OK
7x7/medios/91.txt,7,medios,True,1349,0.0782,20,OK
7x7/medios/92.txt,7,medios,True,1329,0.0764,14,OK
7x7/medios/93.txt,7,medios,True,1350,0.0767,20,OK
7x7/medios/94.txt,7,medios,True,1344,0.0707,20,OK
7x7/medios/95.txt,7,medios,True,1401,0.1223,20,OK
7x7/medios/96.txt,7,medios,True,1335,0.0371,20,OK
7x7/medios/97.txt,7,medios,True,1380,0.0812,20,OK
7x7/medios/98.txt,7,medios,True,1369,0.0801,20,OK
7x7/medios/99.txt,7,medios,True,1361,0.0751,20,OK
7x7/medios/100.txt,7,medios,True,1343,0.072,20,OK
7x7/dificiles/1.txt,7,dificiles,True,6402,0.7478,46,OK
7x7/dificiles/2.txt,7,dificiles,True,15622,1.7143,48,OK
7x7/dificiles/3.txt,7,dificiles,True,1641,0.1395,34,OK
7x7/dificiles/4.txt,7,dificiles,True,3546,0.3266,48,OK
7x7/dificiles/5.txt,7,dificiles,True,1666,0.1242,42,OK
7x7/dificiles/6.txt,7,dificiles,True,5242,0.5922,44,OK
7x7/dificiles/7.txt,7,dificiles,False,1002651,109.7637,0,timeout_or_limit
7x7/dificiles/8.txt,7,dificiles,True,9394,1.0388,48,OK
7x7/dificiles/9.txt,7,dificiles,True,1654,0.1037,44,OK
7x7/dificiles/10.txt,7,dificiles,True,797233,81.5226,48,OK
7x7/dificiles/11.txt,7,dificiles,True,3715,0.3692,48,OK
7x7/dificiles/12.txt,7,dificiles,True,123310,12.988,48,OK
7x7/dificiles/13.txt,7,dificiles,True,2281,0.2063,40,OK
7x7/dificiles/14.txt,7,dificiles,True,68465,8.2719,44,OK
7x7/dificiles/15.txt,7,dificiles,True,5468,0.529,42,OK
7x7/dificiles/16.txt,7,dificiles,True,4237,0.4532,42,OK
7x7/dificiles/17.txt,7,dificiles,True,2629,0.2062,52,OK
7x7/dificiles/18.txt,7,dificiles,True,28467,3.1994,46,OK
7x7/dificiles/19.txt,7,dificiles,True,3819,0.4286,44,OK
7x7/dificiles/20.txt,7,dificiles,True,4328,0.4578,38,OK
7x7/dificiles/21.txt,7,dificiles,True,5294,0.5865,42,OK
7x7/dificiles/22.txt,7,dificiles,True,2422,0.2475,36,OK
7x7/dificiles/23.txt,7,dificiles,True,30252,3.4617,48,OK
7x7/dificiles/24.txt,7,dificiles,True,5082,0.5333,46,OK
7x7/dificiles/25.txt,7,dificiles,True,17829,2.0043,44,OK
7x7/dificiles/26.txt,7,dificiles,True,268742,27.6279,50,OK
7x7/dificiles/27.txt,7,dificiles,True,2787,0.3212,42,OK
7x7/dificiles/28.txt,7,dificiles,True,22671,2.4839,44,OK
7x7/dificiles/29.txt,7,dificiles,True,151946,19.247,46,OK
7x7/dificiles/30.txt,7,dificiles,True,3736,0.4039,44,OK
7x7/dificiles/31.txt,7,dificiles,True,694505,80.6763,48,OK
7x7/dificiles/32.txt,7,dificiles,True,215740,22.5937,40,OK
7x7/dificiles/33.txt,7,dificiles,True,4083,0.4836,34,OK
7x7/dificiles/34.txt,7,dificiles,True,2393,0.2656,34,OK
7x7/dificiles/35.txt,7,dificiles,True,5217,0.5384,50,OK
7x7/dificiles/36.txt,7,dificiles,True,34215,3.8672,50,OK
7x7/dificiles/37.txt,7,dificiles,True,190312,21.9337,40,OK
7x7/dificiles/38.txt,7,dificiles,True,2825,0.2249,48,OK
7x7/dificiles/39.txt,7,dificiles,True,269539,31.1584,50,OK
7x7/dificiles/40.txt,7,dificiles,True,3871,0.3997,50,OK
7x7/dificiles/41.txt,7,dificiles,True,788789,91.3318,50,OK
7x7/dificiles/42.txt,7,dificiles,True,33396,3.8642,38,OK
7x7/dificiles/43.txt,7,dificiles,True,3565,0.3416,44,OK
7x7/dificiles/44.txt,7,dificiles,True,5117,0.5841,34,OK
7x7/dificiles/45.txt,7,dificiles,True,443453,54.5043,40,OK
7x7/dificiles/46.txt,7,dificiles,True,12337,1.4224,44,OK
7x7/dificiles/47.txt,7,dificiles,True,29041,3.1129,40,OK
7x7/dificiles/48.txt,7,dificiles,True,146303,16.3712,44,OK
7x7/dificiles/49.txt,7,dificiles,True,16060,1.6537,42,OK
7x7/dificiles/50.txt,7,dificiles,True,85200,9.7869,42,OK
7x7/dificiles/51.txt,7,dificiles,True,4119,0.4168,52,OK
7x7/dificiles/52.txt,7,dificiles,True,2023,0.1147,48,OK
7x7/dificiles/53.txt,7,dificiles,True,9163,0.9921,46,OK
7x7/dificiles/54.txt,7,dificiles,True,13047,1.5584,46,OK
7x7/dificiles/55.txt,7,dificiles,True,5225,0.5427,46,OK
7x7/dificiles/56.txt,7,dificiles,True,417291,45.4012,44,OK
7x7/dificiles/57.txt,7,dificiles,True,2260,0.1335,50,OK
7x7/dificiles/58.txt,7,dificiles,True,1804,0.1206,34,OK
7x7/dificiles/59.txt,7,dificiles,True,36102,4.4251,42,OK
7x7/dificiles/60.txt,7,dificiles,False,1001743,114.551,0,timeout_or_limit
7x7/dificiles/61.txt,7,dificiles,True,3278,0.3266,42,OK
7x7/dificiles/62.txt,7,dificiles,True,3082,0.2915,48,OK
7x7/dificiles/63.txt,7,dificiles,True,645981,71.8856,46,OK
7x7/dificiles/64.txt,7,dificiles,True,19148,2.1706,46,OK
7x7/dificiles/65.txt,7,dificiles,True,1506,0.0864,46,OK
7x7/dificiles/66.txt,7,dificiles,True,3317,0.3737,34,OK
7x7/dificiles/67.txt,7,dificiles,True,44104,4.8644,44,OK
7x7/dificiles/68.txt,7,dificiles,True,8617,0.8655,42,OK
7x7/dificiles/69.txt,7,dificiles,True,75541,8.7987,48,OK
7x7/dificiles/70.txt,7,dificiles,True,2814,0.3086,38,OK
7x7/dificiles/71.txt,7,dificiles,True,1647,0.0946,38,OK
7x7/dificiles/72.txt,7,dificiles,True,5621,0.5396,46,OK
7x7/dificiles/73.txt,7,dificiles,True,4671,0.5036,46,OK
7x7/dificiles/74.txt,7,dificiles,True,885902,99.2891,44,OK
7x7/dificiles/75.txt,7,dificiles,True,62626,6.8084,50,OK
7x7/dificiles/76.txt,7,dificiles,True,250456,26.935,40,OK
7x7/dificiles/77.txt,7,dificiles,True,128579,13.9152,46,OK
7x7/dificiles/78.txt,7,dificiles,True,47265,5.1281,46,OK
7x7/dificiles/79.txt,7,dificiles,True,1703,0.1081,46,OK
7x7/dificiles/80.txt,7,dificiles,True,19693,2.0096,48,OK
7x7/dificiles/81.txt,7,dificiles,True,1688,0.0774,44,OK
7x7/dificiles/82.txt,7,dificiles,True,400408,43.8169,50,OK
7x7/dificiles/83.txt,7,dificiles,True,15322,1.7679,50,OK
7x7/dificiles/84.txt,7,dificiles,True,2383,0.2287,46,OK
7x7/dificiles/85.txt,7,dificiles,True,205341,19.7424,48,OK
7x7/dificiles/86.txt,7,dificiles,True,93631,11.6126,46,OK
7x7/dificiles/87.txt,7,dificiles,True,20399,2.3384,46,OK
7x7/dificiles/88.txt,7,dificiles,True,18419,2.1214,50,OK
7x7/dificiles/89.txt,7,dificiles,True,18195,1.9104,50,OK
7x7/dificiles/90.txt,7,dificiles,False,1055628,120.7468,0,timeout_or_limit
7x7/dificiles/91.txt,7,dificiles,True,3873,0.3614,52,OK
7x7/dificiles/92.txt,7,dificiles,True,9029,1.05,50,OK
7x7/dificiles/93.txt,7,dificiles,True,15684,1.5567,50,OK
7x7/dificiles/94.txt,7,dificiles,True,82760,9.1006,46,OK
7x7/dificiles/95.txt,7,dificiles,True,5961,0.5261,50,OK
7x7/dificiles/96.txt,7,dificiles,True,154484,18.3316,50,OK
7x7/dificiles/97.txt,7,dificiles,True,5749,0.7205,34,OK
7x7/dificiles/98.txt,7,dificiles,True,21998,2.4141,48,OK
7x7/dificiles/99.txt,7,dificiles,True,4195,0.4303,50,OK
7x7/dificiles/100.txt,7,dificiles,True,237095,26.8596,48,OK
8x8/faciles/1.txt,8,faciles,True,1341,0.1045,10,OK
8x8/faciles/2.txt,8,faciles,True,1330,0.1019,10,OK
8x8/faciles/3.txt,8,faciles,True,1342,0.1031,10,OK
8x8/faciles/4.txt,8,faciles,True,1351,0.1036,10,OK
8x8/faciles/5.txt,8,faciles,True,1357,0.1068,10,OK
8x8/faciles/6.txt,8,faciles,True,1338,0.1035,10,OK
8x8/faciles/7.txt,8,faciles,True,1338,0.0538,8,OK
8x8/faciles/8.txt,8,faciles,True,1369,0.1066,10,OK
8x8/faciles/9.txt,8,faciles,True,1352,0.1038,10,OK
8x8/faciles/10.txt,8,faciles,True,1346,0.0977,10,OK
8x8/faciles/11.txt,8,faciles,True,1342,0.1037,10,OK
8x8/faciles/12.txt,8,faciles,True,1360,0.1058,10,OK
8x8/faciles/13.txt,8,faciles,True,1341,0.1044,10,OK
8x8/faciles/14.txt,8,faciles,True,1361,0.1046,10,OK
8x8/faciles/15.txt,8,faciles,True,1356,0.1043,10,OK
8x8/faciles/16.txt,8,faciles,True,1359,0.1062,10,OK
8x8/faciles/17.txt,8,faciles,True,1371,0.1075,10,OK
8x8/faciles/18.txt,8,faciles,True,1341,0.1037,10,OK
8x8/faciles/19.txt,8,faciles,True,1327,0.0958,10,OK
8x8/faciles/20.txt,8,faciles,True,1351,0.1055,10,OK
8x8/faciles/21.txt,8,faciles,True,1359,0.1063,10,OK
8x8/faciles/22.txt,8,faciles,True,1350,0.1039,10,OK
8x8/faciles/23.txt,8,faciles,True,1342,0.105,10,OK
8x8/faciles/24.txt,8,faciles,True,1364,0.1062,10,OK
8x8/faciles/25.txt,8,faciles,True,1343,0.1029,10,OK
8x8/faciles/26.txt,8,faciles,True,1327,0.101,10,OK
8x8/faciles/27.txt,8,faciles,True,1362,0.107,10,OK
8x8/faciles/28.txt,8,faciles,True,1361,0.1058,10,OK
8x8/faciles/29.txt,8,faciles,True,1384,0.1077,10,OK
8x8/faciles/30.txt,8,faciles,True,1387,0.1079,10,OK
8x8/faciles/31.txt,8,faciles,True,1346,0.104,10,OK
8x8/faciles/32.txt,8,faciles,True,1384,0.1077,10,OK
8x8/faciles/33.txt,8,faciles,True,1386,0.1077,10,OK
8x8/faciles/34.txt,8,faciles,True,1345,0.1033,10,OK
8x8/faciles/35.txt,8,faciles,True,1388,0.1082,10,OK
8x8/faciles/36.txt,8,faciles,True,1338,0.1028,10,OK
8x8/faciles/37.txt,8,faciles,True,1328,0.1018,10,OK
8x8/faciles/38.txt,8,faciles,True,1369,0.108,10,OK
8x8/faciles/39.txt,8,faciles,True,1352,0.1044,10,OK
8x8/faciles/40.txt,8,faciles,True,1370,0.107,10,OK
8x8/faciles/41.txt,8,faciles,True,1330,0.1027,10,OK
8x8/faciles/42.txt,8,faciles,True,1343,0.1053,10,OK
8x8/faciles/43.txt,8,faciles,True,1341,0.1037,10,OK
8x8/faciles/44.txt,8,faciles,True,1384,0.1094,10,OK
8x8/faciles/45.txt,8,faciles,True,1372,0.108,10,OK
8x8/faciles/46.txt,8,faciles,True,1344,0.1035,10,OK
8x8/faciles/47.txt,8,faciles,True,1341,0.0972,10,OK
8x8/faciles/48.txt,8,faciles,True,1352,0.1029,10,OK
8x8/faciles/49.txt,8,faciles,True,1341,0.1011,10,OK
8x8/faciles/50.txt,8,faciles,True,1343,0.1047,10,OK
8x8/faciles/51.txt,8,faciles,True,1343,0.1024,10,OK
8x8/faciles/52.txt,8,faciles,True,1361,0.1051,10,OK
8x8/faciles/53.txt,8,faciles,True,1371,0.1071,10,OK
8x8/faciles/54.txt,8,faciles,True,1338,0.1032,10,OK
8x8/faciles/55.txt,8,faciles,True,1338,0.1026,10,OK
8x8/faciles/56.txt,8,faciles,True,1332,0.1039,10,OK
8x8/faciles/57.txt,8,faciles,True,1361,0.1047,10,OK
8x8/faciles/58.txt,8,faciles,True,1360,0.1072,10,OK
8x8/faciles/59.txt,8,faciles,True,1344,0.1033,10,OK
8x8/faciles/60.txt,8,faciles,True,1386,0.1086,10,OK
8x8/faciles/61.txt,8,faciles,True,1328,0.1013,10,OK
8x8/faciles/62.txt,8,faciles,True,1371,0.1062,10,OK
8x8/faciles/63.txt,8,faciles,True,1342,0.105,10,OK
8x8/faciles/64.txt,8,faciles,True,1361,0.1044,10,OK
8x8/faciles/65.txt,8,faciles,True,1386,0.1082,10,OK
8x8/faciles/66.txt,8,faciles,True,1330,0.0532,10,OK
8x8/faciles/67.txt,8,faciles,True,1359,0.1037,10,OK
8x8/faciles/68.txt,8,faciles,True,1359,0.1059,10,OK
8x8/faciles/69.txt,8,faciles,True,1356,0.1051,10,OK
8x8/faciles/70.txt,8,faciles,True,1343,0.1031,10,OK
8x8/faciles/71.txt,8,faciles,True,1387,0.1084,10,OK
8x8/faciles/72.txt,8,faciles,True,1360,0.1057,10,OK
8x8/faciles/73.txt,8,faciles,True,1363,0.1052,10,OK
8x8/faciles/74.txt,8,faciles,True,1341,0.103,10,OK
8x8/faciles/75.txt,8,faciles,True,1360,0.1064,10,OK
8x8/faciles/76.txt,8,faciles,True,1338,0.1044,10,OK
8x8/faciles/77.txt,8,faciles,True,1357,0.1043,10,OK
8x8/faciles/78.txt,8,faciles,True,1342,0.1038,10,OK
8x8/faciles/79.txt,8,faciles,True,1350,0.1052,10,OK
8x8/faciles/80.txt,8,faciles,True,1367,0.0543,8,OK
8x8/faciles/81.txt,8,faciles,True,1390,0.1089,10,OK
8x8/faciles/82.txt,8,faciles,True,1342,0.1041,10,OK
8x8/faciles/83.txt,8,faciles,True,1328,0.1023,10,OK
8x8/faciles/84.txt,8,faciles,True,1332,0.1039,10,OK
8x8/faciles/85.txt,8,faciles,True,1388,0.1093,10,OK
8x8/faciles/86.txt,8,faciles,True,1369,0.1062,10,OK
8x8/faciles/87.txt,8,faciles,True,1354,0.1042,10,OK
8x8/faciles/88.txt,8,faciles,True,1356,0.1043,10,OK
8x8/faciles/89.txt,8,faciles,True,1388,0.1083,10,OK
8x8/faciles/90.txt,8,faciles,True,1356,0.1068,10,OK
8x8/faciles/91.txt,8,faciles,True,1387,0.1084,10,OK
8x8/faciles/92.txt,8,faciles,True,1344,0.1027,10,OK
8x8/faciles/93.txt,8,faciles,True,1357,0.1063,10,OK
8x8/faciles/94.txt,8,faciles,True,1338,0.1033,10,OK
8x8/faciles/95.txt,8,faciles,True,1343,0.1021,10,OK
8x8/faciles/96.txt,8,faciles,True,1362,0.1071,10,OK
8x8/faciles/97.txt,8,faciles,True,1344,0.1042,10,OK
8x8/faciles/98.txt,8,faciles,True,1355,0.1038,10,OK
8x8/faciles/99.txt,8,faciles,True,1343,0.1037,10,OK
8x8/faciles/100.txt,8,faciles,True,1341,0.1016,10,OK
8x8/medios/1.txt,8,medios,True,1441,0.1678,16,OK
8x8/medios/2.txt,8,medios,True,1351,0.1033,20,OK
8x8/medios/3.txt,8,medios,True,1443,0.1983,20,OK
8x8/medios/4.txt,8,medios,True,1411,0.1132,20,OK
8x8/medios/5.txt,8,medios,True,1442,0.2021,20,OK
8x8/medios/6.txt,8,medios,True,1428,0.113,20,OK
8x8/medios/7.txt,8,medios,True,1704,0.3098,20,OK
8x8/medios/8.txt,8,medios,True,1391,0.1096,20,OK
8x8/medios/9.txt,8,medios,True,1376,0.1067,20,OK
